,id,name,alias,type,rating,review_count,price,location,latitude,longitude
2512,llHsOrnBxMgXjbIx05gBNA,E.B.'s Beer and Wine,e-b-s-beer-and-wine-los-angeles,sportsbars,4.0,54,2.0,90036,34.072114,-118.360948
2513,JcT-TiVDSP820Akvm6Gf8Q,Janna's Cafe,jannas-cafe-los-angeles,sandwiches,4.0,38,1.0,90036,34.06268,-118.34753
2514,J6pjqclpAE8x6FjM_1s8hg,Little Bean Cafe,little-bean-cafe-los-angeles-2,coffee,3.5,101,2.0,90006,34.052440000000004,-118.30773
2515,65rj9iGVzdnuOqfZwlNK8Q,Livonia Glatt Market,livonia-glatt-market-los-angeles-2,grocery,4.0,35,1.0,90035,34.054959999999994,-118.38651000000002
2516,7uuOwPqWNuP2CRrpq4445Q,Jeju Fresh Fish,jeju-fresh-fish-los-angeles,japanese,3.5,58,3.0,90019,34.04745914398811,-118.325044512749
2517,Oq95feRHXF76UJy9iFadgg,Ono Hawaiian BBQ,ono-hawaiian-bbq-culver-city,hawaiian,3.0,173,1.0,90230,34.000969,-118.394503
2518,VCUpzc66lMdELDQ7xNafow,Freds,freds-beverly-hills-4,newamerican,3.5,119,3.0,90212,34.0665859,-118.40260239999999
2519,PAERm4_703iMvNAAi22krQ,California Pita & Grill Beverly Hills,california-pita-and-grill-beverly-hills-beverly-hills,mideastern,3.5,155,2.0,90212,34.0632631,-118.3989851
2520,V2wJ6zkca9IG7gje5EGzsQ,Chipotle Mexican Grill,chipotle-mexican-grill-los-angeles-38,mexican,2.5,123,1.0,90019,34.0482755127167,-118.336546385978
2521,5k77USD2KqLcfuZvwsBkfQ,Papa Jakes Sub Shop,papa-jakes-sub-shop-los-angeles,delis,4.0,62,2.0,90063,34.071591713113996,-118.360162282897
2522,tPNLBoLAhDRS74BPsUBf6A,E Baldi Ristorante,e-baldi-ristorante-beverly-hills,italian,3.5,207,3.0,90210,34.0703220174616,-118.400671314907
2523,F1_N_Diyjk0pM_6PUpkcMw,Caulfield's Bar & Dining Room,caulfields-bar-and-dining-room-beverly-hills-2,newamerican,3.5,137,3.0,90212,34.0667,-118.39617
2524,I0ume85kAiuEwJ8whH9xXQ,California Market Gimbap & Udon,california-market-gimbap-and-udon-los-angeles,korean,4.0,61,1.0,90005,34.0571269049511,-118.30922786146401
2525,EZaK4QN_7LbD52Zn9AM3Jg,Alfred Coffee Beverly Hills,alfred-coffee-beverly-hills-beverly-hills,coffee,3.5,133,2.0,90210,34.0716013,-118.4033986
2526,LX6SlOQ8pEYOhPx7ZLps1A,The Real 3rd Street Chicken House,the-real-3rd-street-chicken-house-los-angeles,korean,4.5,46,2.0,90020,34.068592851662004,-118.307090515053
2527,6bt9SqaSGfT9bku1yGl-PA,Heavenly Cakes Creations,heavenly-cakes-creations-los-angeles,bakeries,4.0,24,1.0,90008,34.0035952371421,-118.32534069325399
2528,1I4mwprZu2hLDzQ-IHuxow,Charlie's Coffee Shop,charlies-coffee-shop-los-angeles,coffee,3.5,137,1.0,90036,34.0721318831987,-118.360852110672
2529,GEs_k-cIOtcQlIqrnShStA,El Salsabor Restaurant,el-salsabor-restaurant-los-angeles-4,salvadoran,4.0,68,1.0,90006,34.043468100000005,-118.3080757
2530,1AwrbEB-FQ32-CtKAdUr4A,Chick 'N Chow,chick-n-chow-los-angeles,chinese,3.5,84,2.0,90035,34.056073,-118.393096
2531,W5cqvcq6-fr9-jWtxVtshQ,Chinese Deli,chinese-deli-los-angeles,chinese,3.0,40,1.0,90016,34.0215823,-118.37289209999999
2532,i3hJMSONx5-ju824U6I0Iw,El Bronco Taqueria,el-bronco-taqueria-los-angeles,mexican,3.5,21,1.0,90019,34.044512,-118.3581
2533,20J1QsHJ6IDxHaWvEoPVgA,Starbucks,starbucks-los-angeles-58,coffee,3.0,75,1.0,90019,34.048559000000004,-118.337175
2534,qb0xGEDIHGync6UEdVyW3Q,Euro Caffe,euro-caffe-beverly-hills-3,coffee,4.5,41,2.0,90210,34.07096,-118.40171000000001
2535,b-ipBsX5A5Gk1eWqI2Y5vA,Chipotle Mexican Grill,chipotle-mexican-grill-beverly-hills,mexican,3.5,207,1.0,90212,34.0633237944838,-118.39886899999999
2536,sDzcTwztI_HqlxDS18_ymw,California Pizza Kitchen at Beverly Hills,california-pizza-kitchen-at-beverly-hills-beverly-hills,pizza,3.0,231,2.0,90212,34.064726,-118.39930700000001
2537,6fOwPTHHf7UbqYdRS5kJZQ,Cemitas Catering,cemitas-catering-los-angeles,foodtrucks,4.5,16,1.0,90034,34.0219177578916,-118.401525264178
2538,fr7Sk_5f368QKt2-LWe_kA,Tacos Los Reyes,tacos-los-reyes-los-angeles,foodtrucks,4.5,27,1.0,90019,34.0525975258226,-118.309236487059
2539,u1vtqrEXVcYEOM_dKJ_NuA,Boongho Japanese Restaurant,boongho-japanese-restaurant-los-angeles,japanese,4.0,80,2.0,90010,34.062126159668004,-118.313461303711
2540,Rk5y0wwcDWxvaTr3z5u8SQ,Stinkin Crawfish - North Hills,stinkin-crawfish-north-hills-north-hills,cajun,4.5,269,2.0,91343,34.2358417397952,-118.466544784605
2541,TdlaiYxhAXRBX8JHPiqRhw,Bamboo Bistro,bamboo-bistro-panorama-city,filipino,4.0,221,2.0,91402,34.225421999999995,-118.44854299999999
2542,4KuwlGlLDJgj7byA97A5yg,Sur Sushi,sur-sushi-north-hills,foodtrucks,4.5,159,1.0,91343,34.2427709,-118.4636253
2543,sq238nVhfCiVOeUXhLOZjA,Estela's Restaurant,estelas-restaurant-pacoima,salvadoran,4.0,63,1.0,91331,34.2322502,-118.43875120000001
2544,K_W8zqBLnCDu2ICGlrJOIw,Ocha Classic Restaurant,ocha-classic-restaurant-panorama-city,thai,3.5,149,2.0,91402,34.23512,-118.45038490000002
2545,pAX7zKSrE6kRAJuxEeKNmw,Rincon Taurino,rincon-taurino-panorama-city,mexican,3.5,180,1.0,91402,34.2277221679688,-118.44978332519501
2546,TVxKx_sWCYQGuZqb9aUo4w,Taqueria Jerez,taqueria-jerez-panorama-city,mexican,4.5,44,1.0,91402,34.22733,-118.44967
2547,uABr6KyOqytf8ORU7NNj_Q,Kountry Folks,kountry-folks-north-hills,breakfast_brunch,3.5,306,1.0,91343,34.22475,-118.46783490000001
2548,crtudOushz6uR-QaKxE3KQ,Tip Top Hamburgers,tip-top-hamburgers-arleta,burgers,3.5,147,1.0,91331,34.226833500000005,-118.4330568
2549,ZjkILq9yXE18fzKPT1cGIA,Lauras Restaurant,lauras-restaurant-arleta,mexican,4.0,87,2.0,91331,34.234161,-118.440422
2550,LFMNHugjER-AOYBYKhyyAA,Taqueria Mi Ranchito,taqueria-mi-ranchito-sylmar-6,foodtrucks,5.0,240,1.0,91342,34.312447,-118.43665370000001
2551,f4TDd-jJ5wuVD3pQsyW8NA,La Sirenita,la-sirenita-panorama-city-2,mexican,3.5,143,2.0,91402,34.23595,-118.45011509999999
2552,gfXvaHfA9fnbNXe0kfK4WA,Rincon Taurino,rincon-taurino-panorama-city-2,mexican,3.0,167,1.0,91402,34.2354550212622,-118.44963043928101
2553,BRHSctOyPt3CfbYFWoG9Gg,Vim Thai Restaurant,vim-thai-restaurant-pacoima,thai,3.5,86,2.0,91331,34.23455965162,-118.4402986342
2554,yWzoTtkq9HEAwi3ia43qsg,Leo's Tacos Truck,leos-tacos-truck-los-angeles-6,foodtrucks,4.0,119,1.0,91343,34.228521392614695,-118.468446847191
2555,AHU5uffxctPUbSO_uinN7g,Wong's Kitchen,wongs-kitchen-arleta,cantonese,4.0,248,1.0,91331,34.246508165658696,-118.421025974814
2556,R73hYpBc-HmcsPDdtVdzIA,La Placita Cocteles,la-placita-cocteles-panorama-city,seafood,4.5,17,1.0,91402,34.226618,-118.449176
2557,xavXigV3zqxQqJiVEJi59Q,Raspadoxpress,raspadoxpress-panorama-city,mexican,3.5,76,1.0,91402,34.2267149,-118.44947320000001
2558,21vqumCjTzoFa0zdlR91WA,Taqueria Los Tres Hermanos,taqueria-los-tres-hermanos-north-hills,mexican,3.5,157,1.0,91343,34.243266999999996,-118.46688
2559,Z0WOYJej84MHDqlo8taxtQ,Tacos Vallarta,tacos-vallarta-arleta,mexican,4.0,39,1.0,91331,34.22886,-118.4347
2560,O7G-WvOChk1dg8wbH-yyfg,Tamales House,tamales-house-north-hills,mexican,4.0,102,1.0,91343,34.2353851,-118.46798999999999
2561,Qbyzp-UgKc0GIfKTPd1neg,Manila Sunset,manila-sunset-north-hills,filipino,3.5,164,1.0,91343,34.243512700000004,-118.4673919
2562,2A40CWNmbAdZFAnuDCcx5g,WaBa Grill,waba-grill-panorama-city,hotdogs,3.5,45,1.0,91402,34.2352638,-118.44808959999999
2563,G36457nY0YMnVzEH28xc2A,La Forcaccia,la-forcaccia-panorama-city,italian,4.5,16,2.0,91402,34.2267151,-118.4494705
2564,4_KegQppOftwwTK8WY-t_A,El Gordito,el-gordito-arleta,foodtrucks,4.5,15,1.0,91331,34.23059,-118.43628999999999
2565,xhHxb-u2Qn-1wZomHcu8Jw,IHOP,ihop-panorama-city-2,breakfast_brunch,3.0,75,2.0,91402,34.226222299999996,-118.45038999999998
2566,K0midxkeWPLKOWbGl3LLTg,Los 7 Mares,los-7-mares-arleta,mexican,3.5,52,2.0,91331,34.2311304,-118.437478
2567,pGS6i5QZhmEVc430P3Isyw,Metro Balderas Restaurant,metro-balderas-restaurant-panorama-city,mexican,3.5,44,1.0,91402,34.22542,-118.44854
2568,x1HQDXbTvkc5gKiTjcQn1A,Flaming Wok,flaming-wok-los-angeles,chinese,3.5,34,1.0,91331,34.2347650229931,-118.440080434084
2569,e1MAs9OKKqXX8jApb6ZIdg,Daniel's Tacos,daniels-tacos-north-hills,tacos,4.0,48,1.0,91343,34.228304966292804,-118.46566271886101
2570,3g7YF3cW88hHmM3hl2VDNw,ChinaWok,chinawok-north-hills,chinese,3.5,65,1.0,91343,34.2358119,-118.4673351
2571,HyrRrI4TfLHA3rZGfmAWgg,Subway,subway-north-hills,sandwiches,4.5,30,1.0,91343,34.24321,-118.46687
2572,ZcnlrFZmcMHlagyaVvtbeQ,Father's Donuts,fathers-donuts-arleta,bakeries,4.5,10,1.0,91331,34.2351245468294,-118.436475135493
2573,WB6PlJ2v0SpJi64uG4u6lA,Mestizo Restaurant,mestizo-restaurant-mission-hills,mexican,3.5,157,1.0,91345,34.249765999999994,-118.4683951
2574,n-5qOOKYEd0N5fTVHQx-hA,Wingstop,wingstop-panorama-city,chicken_wings,2.0,204,2.0,91402,34.234964946804,-118.448483354293
2575,I_OcVY0zAfLAHPpGDTpMeA,Casa de Las Garnachas & Beer,casa-de-las-garnachas-and-beer-north-hills,latin,4.0,33,2.0,91343,34.229094,-118.466178
2576,HGZ9x0NSsTztr-GINuz6VQ,Sabor A Mexico,sabor-a-mexico-panorama-city,mexican,3.0,72,1.0,91402,34.2429695129395,-118.450828552246
2577,DWULCpOqOMQk-hODuFEsPQ,Mariscos La Isla: Estilo Nayarit,mariscos-la-isla-estilo-nayarit-los-angeles,seafood,4.0,24,2.0,91402,34.235446929931605,-118.457725524902
2578,n0IlC7x2FJFMMxpJ5KCi6g,Yogurtland,yogurtland-panorama-city,icecream,3.5,41,1.0,91402,34.235183,-118.448494
2579,lTXR7IWW-xRnA9oRQATQEw,Pulgarcito Querido,pulgarcito-querido-panorama-city-2,mexican,2.5,78,2.0,91402,34.227232,-118.43523
2580,nzWrfhO0b7T60d9Ez4Y7VA,El Papaturro Place,el-papaturro-place-arleta,salvadoran,3.5,23,1.0,91331,34.2340191,-118.43927749999999
2581,OgZN3hWGvyD-xwW6MNr-6Q,La Michoacana Ice Cream,la-michoacana-ice-cream-panorama-city,icecream,4.0,15,1.0,91402,34.22652670000001,-118.44950060000001
2582,J9_HGJbQAInvjFWdTJaWAw,Lucky Donuts & Croissants,lucky-donuts-and-croissants-north-hills,bakeries,4.0,32,1.0,91343,34.2429101,-118.46726509999998
2583,iNJd91j_frpk79utLYJ9sA,El Patron Tacos,el-patron-tacos-pacoima,mexican,4.0,35,1.0,91331,34.24731,-118.42128999999998
2584,4mEoX5IpFzIsJ9z0JLTWYA,K-Inn Donuts,k-inn-donuts-arleta,bakeries,4.5,18,1.0,91331,34.2471185487745,-118.447656019574
2585,wX2gfYdVSAn5WnNGchy9Jg,Starbucks,starbucks-north-hills-2,coffee,2.5,194,2.0,91343,34.234662,-118.467270417295
2586,PDIYL5STM1YHOpgl5CkxgQ,La Asunción Family Restaurant,la-asunción-family-restaurant-north-hills-2,mexican,4.0,23,2.0,91343,34.228681,-118.4670773
2587,f_k5jCIVwtUExYOH-op76g,Little Gaby's Desserts,little-gabys-desserts-panorama-city,desserts,5.0,4,2.0,91402,34.2243690490723,-118.44573974609399
2588,XQ2RD-Sp065-YF2B0uUpzQ,Denny's,dennys-panorama-city,tradamerican,2.0,79,1.0,91402,34.225178,-118.4486142
2589,zsB0Ayp_RBaUF47Wk2SkOA,La Costa Azul,la-costa-azul-pacoima,mexican,3.5,44,2.0,91331,34.2472509869675,-118.420209120086
2590,pFZ_zoPZFdZhqSG7rcu4fw,Tacos De Huichos,tacos-de-huichos-mission-hills,foodtrucks,4.0,26,1.0,91345,34.257157141296304,-118.466136418283
2591,OFk33Px2VHZp-I3Z_PPQUg,Pollo Campero,pollo-campero-north-hills,latin,2.5,82,1.0,91343,34.2339109,-118.46731809999999
2592,yWGZwms4b0MPqaNmg3uAtw,Church's Chicken,churchs-chicken-arleta,chicken_wings,2.5,33,1.0,91331,34.22787,-118.43383
2593,O3V0MrYKpL--8eV242TfxQ,El Comandante,el-comandante-north-hills,latin,3.0,58,2.0,91343,34.2284865001115,-118.46671914510401
2594,HEwXLU0Y4xT1R49QiLZKgg,Tres Hermanos,tres-hermanos-panorama-city,mexican,3.0,18,2.0,91402,34.2257232666016,-118.44865417480499
2595,yA-CR6kf1Ps1abGJUDSeAg,La Michoacana Ice Cream Parlor,la-michoacana-ice-cream-parlor-arleta-2,icecream,3.0,40,2.0,91331,34.2466359697619,-118.446687416315
2596,pugztzFe1fGGRcSfE56QgQ,Tutti Frutti,tutti-frutti-los-angeles-8,icecream,3.5,29,1.0,91343,34.2366633,-118.46745779999999
2597,NifduPu-uUG4j9hQc-KLoA,McDonald's,mcdonalds-pacoima-2,hotdogs,2.0,93,1.0,91331,34.2330776312402,-118.43772277236
2598,2W7zlxd9yLnnbHWBXyaa3A,Sizzling Wok,sizzling-wok-panorama-city,restaurants,4.0,8,1.0,91402,34.235275099999996,-118.44928490000001
2599,pR17uWbT3SK96y6WncOXbQ,El Cafetalito,el-cafetalito-los-angeles,salvadoran,3.0,25,1.0,91331,34.2285032,-118.43431629999999
2600,VlItuWRyrOITTjrZr7H-Sg,Cold Stone Creamery,cold-stone-creamery-north-hills,icecream,3.0,48,2.0,91343,34.234642738484304,-118.467109529417
2601,wD1uui2_T7hXal56BE3r_g,El Carbonero Bakery,el-carbonero-bakery-panorama-city,bakeries,3.5,14,2.0,91402,34.24297,-118.450806
2602,wyWgrRxjqNNzCze6y4Gplg,Tacos La Fonda,tacos-la-fonda-los-angeles-3,streetvendors,4.0,10,1.0,91331,34.249137878418004,-118.445167541504
2603,77OzXy94sXjpa7LWYFHd7A,Go Inn Donuts & Ice Cream,go-inn-donuts-and-ice-cream-los-angeles,donuts,5.0,3,1.0,91402,34.2352753,-118.4492874
2604,TE5HAbDPfPXOy1l2UfPmUQ,La Huaresita,la-huaresita-los-angeles,mexican,3.5,6,1.0,91402,34.226628000000005,-118.44948459999999
2605,sZXlExDevm0VU7Rj9txAXw,Del Taco,del-taco-north-hills,mexican,2.5,39,1.0,91343,34.2352146000036,-118.466813724014
2606,ZG9Rbc9F7YIvDyCZHMC8gg,Carnitas Michoacanas,carnitas-michoacanas-panorama-city,mexican,4.0,6,1.0,91402,34.2348,-118.45068
2607,9pF8-oDWL4lf4DrGahXkvQ,Pizza Hut,pizza-hut-panorama-city,pizza,1.5,58,1.0,91402,34.2353550340097,-118.44815
2608,hJxETZfm4BuC5JjU1Y3rMg,La Pizza,la-pizza-north-hills,chicken_wings,3.0,18,1.0,91343,34.2283949,-118.465152
2609,MwpjfNPSUL3ogRDm7YE3DA,Domino's Pizza,dominos-pizza-panorama-city-2,pizza,2.0,28,1.0,91402,34.2245999,-118.4495774
2610,IXGXxSvye8IJ2fQfktLdGg,Baskin-Robbins,baskin-robbins-north-hills,icecream,3.0,31,1.0,91343,34.2429388,-118.46726509999998
2611,sbuki1rH3eYS5PUYOwwkow,Golfo De Fonseca Restaurant,golfo-de-fonseca-restaurant-pacoima,latin,3.5,22,1.0,91331,34.246883392334,-118.41998291015601
2612,C3ulnzc0wFo2vF1CmMTmRQ,McDonald's,mcdonalds-panorama-city-4,burgers,1.5,48,1.0,91402,34.235799,-118.45068300000001
2613,mf59DEa885PvJzpS2VSCQA,Panda Express,panda-express-north-hills,chinese,2.0,54,1.0,91343,34.2342,-118.46734509999999
2614,r2Jh3lmNw0z3I5HNg3rr_Q,El Pollo Loco,el-pollo-loco-north-hills-4,hotdogs,2.5,46,1.0,91343,34.2432325,-118.46726509999998
2615,hFI6I3Eh4GFhnUQHCiSIvw,Jack in the Box,jack-in-the-box-pacoima,burgers,1.5,40,1.0,91331,34.2337275443359,-118.438919038186
2616,6CQpSmX80AzrwVkLDXH2kQ,Burro Gool,burro-gool-panorama-city,restaurants,4.0,4,1.0,91402,34.2269821166992,-118.45230102539101
2617,oZ3l4WVSWBsH7NL9zqCCEQ,7-Eleven,7-eleven-arleta,convenience,3.0,9,1.0,91331,34.2328924670954,-118.43800574541099
2618,3qWGgTGrYzuuHKtgdcTTmg,Pollo Campero,pollo-campero-panorama-city-3,latin,2.5,10,1.0,91402,34.22459,-118.44938700000002
2619,Ucxb6VuVIG96Of4Pkg0hzA,Dominos Pizza,dominos-pizza-los-angeles-56,pizza,3.5,5,1.0,91402,34.224154999999996,-118.449745
2620,X5lkq56ljee2asAoK01JWw,Wienerschnitzel,wienerschnitzel-pacoima,hotdog,2.0,27,1.0,91331,34.23341,-118.43853
2621,aWalc5029VDEt-JxpemHTg,Panaderia Emanuel,panaderia-emanuel-north-hills,bakeries,3.5,9,1.0,91343,34.22852,-118.4673
2622,blQnfmGQVv_ZLWemYS1qGQ,McDonald's,mcdonalds-north-hills-3,hotdogs,2.5,52,1.0,91343,34.249690852147104,-118.46709161996799
2623,NN5GHdnhKrIpLWcQkvTByQ,El Pollo Loco,el-pollo-loco-pacoima-2,mexican,2.0,74,1.0,91331,34.24832,-118.42048999999999
2624,Ko8-OQYjx-Pfn8g-LfhAFg,La Bamba ,la-bamba-los-angeles,salvadoran,2.5,26,1.0,91331,34.24256,-118.42602
2625,wYGGQ9b4VjUielI2z-EqJw,McDonald's,mcdonalds-north-hills,hotdogs,1.5,55,1.0,91343,34.2280648323204,-118.46717836884
2626,2DGV4K61Rv71LCYGW9XYUg,Superior Grocers,superior-grocers-pacoima,grocery,3.0,17,1.0,91331,34.2472677595321,-118.421560761788
2627,BawtSKuKE72W_mJY7SeD0Q,Subway,subway-north-hills-4,sandwiches,2.0,26,1.0,91343,34.2347201,-118.46734509999999
2628,K7slocL-NG-Sr6e9UNE0JQ,7-Eleven,7-eleven-sepulveda-2,convenience,4.0,8,1.0,91343,34.2434051541625,-118.467183485627
2629,LU3fUqX3c5PoMf_NBNUnJw,Pizza Pepino,pizza-pepino-los-angeles,pizza,3.0,16,1.0,91331,34.2461348,-118.4207558
2630,jYl7ZTK3_DOXCxztEzNLow,Que Ricos,que-ricos-arleta-2,mexican,2.0,14,1.0,91331,34.2351085265565,-118.436046945457
2631,cZ3YRqPECNGAQjcBrlhJOg,El Taco Llama,el-taco-llama-arleta,mexican,3.0,16,1.0,91331,34.246347829700106,-118.421315761138
2632,CFchXqX2dSl-VkUD5QkfHg,Subway,subway-arleta,hotdogs,2.0,24,1.0,91331,34.246989899999996,-118.44763999999999
2633,ctJofK7VWGEfl_0Fv2Ij3g,Little Caesars Pizza,little-caesars-pizza-arleta,pizza,2.0,26,1.0,91331,34.24866,-118.44729
2634,bmtvjrxWeGpWWdh6ipTgIw,Burger King,burger-king-arleta,burgers,2.0,28,1.0,91331,34.24386,-118.42291999999999
2635,ge_Cxrhas-orvlbO9KV4bg,Carl's Jr.,carls-jr-north-hills,hotdogs,2.0,37,1.0,91343,34.2429456,-118.46776489999999
2636,VXXVPCd45f_lL6uAcl9AFg,El Pescado,el-pescado-panorama-city,seafood,2.5,4,1.0,91402,34.221722,-118.46469099999999
2637,Abjt79B99rdUaDYmZCMKoQ,Pizza Loca,pizza-loca-pacoima,pizza,2.0,31,2.0,91331,34.2482769,-118.42079709999999
2638,U920fUBnlnVoPE072sNgFA,Yummy Donuts & Croissants,yummy-donuts-and-croissants-arleta,bakeries,3.0,7,1.0,91331,34.24256,-118.42602
2639,h1EsQyNImfPK-_BLi9i5NQ,KFC,kfc-sepulveda,hotdogs,2.5,20,1.0,91343,34.2295,-118.4675
2640,EvibpxW4_lltTOeSr1CyBA,El Ranchero Chido,el-ranchero-chido-north-hills,restaurants,4.0,3,1.0,91343,34.22798,-118.46564
2641,ikTFyqLRG643ew2O7hRQeA,Subway,subway-arleta-2,sandwiches,1.0,14,1.0,91331,34.234480038285305,-118.439869880676
2642,OEhRoV1dMcoeWneybtf-dQ,Ice N Tasty,ice-n-tasty-panorama-city,icecream,1.5,6,2.0,91402,34.2235057801008,-118.44881437718901
2643,5kpVvuCT4rrjdlGSGXleKQ,El Carbonero,el-carbonero-los-angeles,bakeries,2.0,10,1.0,91343,34.232330299999994,-118.4681625
2644,FHhC9P5euH8rET8-QYxYDA,Cenaduria  Y Tacos Guadalajara,cenaduria-y-tacos-guadalajara-north-hills,mexican,3.5,4,1.0,91343,34.2283849,-118.464786
2645,gOlRUp9-bdRFGJ6QEaQXJA,7-Eleven,7-eleven-arleta-2,convenience,1.5,10,1.0,91331,34.241640000000004,-118.42613999999999
2646,gYpeprtDchjodPZAXqoXoQ,7-Eleven,7-eleven-pacoima-4,convenience,3.0,2,1.0,91331,34.2469531,-118.447629
2647,XjrrvghZo-dO5378OnAHxA,Lil Caesar’s Pizza,lil-caesar-s-pizza-los-angeles,pizza,4.0,1,1.0,91331,34.24866,-118.44729
2648,KcAhUtIrVLi1qpjidjk16Q,Baskin-Robbins,baskin-robbins-arleta,icecream,2.0,6,1.0,91331,34.24386,-118.42291999999999
2649,B7jDGvOQRfrVGABNie6wzQ,7-Eleven,7-eleven-north-hills-2,convenience,1.0,1,1.0,91343,34.2278829017665,-118.467959985137
2650,BbIDkONhrXwGynZKl_kHbw,MidiCi The Neapolitan Pizza Company,midici-the-neapolitan-pizza-company-sherman-oaks,pizza,4.5,2522,2.0,91403,34.15104,-118.45128999999999
2651,RPvKo_1oNFkjB_Mc8bRdaA,Blu Jam Cafe,blu-jam-cafe-sherman-oaks-2,breakfast_brunch,4.0,1937,2.0,91403,34.15327,-118.46117
2652,1yKPHQU_vqGJIzDuCXdGVg,Kai Ramen,kai-ramen-los-angeles,ramen,4.5,664,2.0,91403,34.15253,-118.46078
2653,nV1QiP6caemaAcvdkk2zVw,Sonny's Amazing Italian Ices & Cremes,sonnys-amazing-italian-ices-and-cremes-los-angeles-8,icecream,5.0,321,1.0,91403,34.1524289429626,-118.461001603076
2654,jHUEnk7iUvHmXBodKSPHNg,Spumoni Restaurant,spumoni-restaurant-sherman-oaks,italian,4.5,779,2.0,91403,34.15141,-118.44978
2655,6lyATTyAjD45AM_bGiI2jQ,Anejo Cantina and Grill,anejo-cantina-and-grill-sherman-oaks-2,mexican,4.0,1592,2.0,91403,34.1522029934436,-118.4550382
2656,y63OCc9bPTHDHn6MBlbjVg,8oz Poke,8oz-poke-los-angeles,hawaiian,4.5,668,2.0,91403,34.1525724100928,-118.460406732341
2657,7qjdLptrjDcE78j_E0RT-A,Tipsy Cow,tipsy-cow-sherman-oaks-4,bars,4.0,1311,2.0,91403,34.152929245128,-118.45993112772699
2658,kCLyCFphHeCxoDrLGXadMg,The Harvest Bar,the-harvest-bar-sherman-oaks-2,juicebars,4.5,557,2.0,91403,34.152377,-118.46060700000001
2659,_-ZB9fGspPGFhkmMGXS5OQ,veSTATION,vestation-sherman-oaks-3,vegan,4.5,819,2.0,91423,34.1515426635742,-118.448143005371
2660,i-7oqtcOaqidlmEba6QvLA,Hamptons 818,hamptons-818-sherman-oaks,breakfast_brunch,4.0,948,2.0,91403,34.15276,-118.4581
2661,cgnW8GAYTk3JYixZQAgXPA,PSY Street Kitchen,psy-street-kitchen-los-angeles,burgers,4.5,285,2.0,91403,34.15253,-118.46078
2662,RYEvoIblYo1pq1b14ESrlA,Crave Café,crave-café-sherman-oaks-3,creperies,3.5,2520,2.0,91403,34.150813899999996,-118.44892730000001
2663,jUJqX9GSwHXZv6NlXaxt-A,Paradis Sherman Oaks,paradis-sherman-oaks-los-angeles,icecream,5.0,262,1.0,91403,34.150690000000004,-118.44921000000001
2664,XQHfN8Fq68XdSJCQ6J-AYA,Happy Days Cafe,happy-days-cafe-los-angeles,desserts,4.0,719,1.0,91403,34.150920899999996,-118.45059199999999
2665,DeeAn79oA2c_OKBPoVsv0g,Pita kitchen,pita-kitchen-sherman-oaks-3,mideastern,4.0,981,2.0,91403,34.150736,-118.44900600000001
2666,IEanQPESKzqJTJ7sumdh0g,On The Thirty,on-the-thirty-sherman-oaks,newamerican,4.0,1230,2.0,91403,34.151226,-118.45218799999999
2667,fFCMkTWV1i4fHEh9DKNYUQ,Marmalade Cafe,marmalade-cafe-sherman-oaks-2,breakfast_brunch,4.0,923,2.0,91403,34.1522205729404,-118.457601694443
2668,LtsI9R0Ki1edZqketLEJzA,Gyu-Kaku Japanese BBQ,gyu-kaku-japanese-bbq-sherman-oaks,japanese,4.0,1328,2.0,91423,34.1516815934106,-118.448433169395
2669,6HzJ1hP-7BcAfp8LpqpqpQ,Dojo Sushi,dojo-sushi-los-angeles,sushi,4.5,663,2.0,91423,34.15119,-118.44731999999999
2670,zMLr6jxSWEFqYQAPgJ7zMA,The Crabby Crab,the-crabby-crab-sherman-oaks,seafood,4.0,854,2.0,91403,34.152442864937804,-118.449080251157
2671,UJiBlzn3eIjKxtQMnAuu3g,Nomura Sushi,nomura-sushi-los-angeles,sushi,4.0,619,2.0,91403,34.151001,-118.452148
2672,U665yLhGBOG7WbouhorFLQ,Vibe Cafe,vibe-cafe-sherman-oaks-2,hookah_bars,4.0,593,2.0,91403,34.1527891,-118.4581071
2673,cDdgzU3Yx9CZv0r4MGrr3w,the Sherman,the-sherman-los-angeles,cocktailbars,4.0,611,2.0,91403,34.151790000000005,-118.45203000000001
2674,jNAKiScdPds6Pf4jL98gXg,Panzanella Ristorante,panzanella-ristorante-sherman-oaks,sicilian,4.0,405,3.0,91403,34.15213,-118.45841000000001
2675,yirRnCfq7wUl1WekesIong,Tortoni Caffe,tortoni-caffe-sherman-oaks,coffee,5.0,114,2.0,91403,34.152889055592496,-118.46140881055
2676,nbJJbf2eyGr_pkFad7F6qQ,Darbar Indian Cuisine,darbar-indian-cuisine-sherman-oaks,indpak,4.0,654,2.0,91403,34.15167,-118.45135
2677,p4P3RDJRD1zBQiZ5InM5aw,Vibrato Grill Jazz,vibrato-grill-jazz-los-angeles,newamerican,4.0,630,3.0,90077,34.127368700000005,-118.44438590000001
2678,QZIAgSqFUPWEHKwtKBdahw,Nothing Bundt Cakes,nothing-bundt-cakes-sherman-oaks-2,bakeries,4.5,281,2.0,91403,34.1511958543441,-118.452397674355
2679,Z0fsHuSXZTPiDAn_Gzs7jA,Igloo Parlor,igloo-parlor-sherman-oaks,desserts,4.0,401,2.0,91403,34.1515,-118.45026999999999
